gh_team_size,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_testduration,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_description_complexity,tr_jobs,gh_num_commits_on_files_touched,gh_sloc,tr_log_setup_time,tr_log_buildduration,gh_is_pr,tr_log_bool_tests_ran,tr_log_bool_tests_failed,gh_by_core_team_member,tr_duration
91,,0,,1,0,0,0,1,0,0,1,0,0,,,,,,271.344501475925,0.225619042247166,3.23387293887604,,"[6061393, 6061392, 6061391]",15,106374,,,false,false,,true,555
93,,0,,287,0,8,0,3,0,0,11,0,0,,,,,,267.199763664807,0.208136107586225,2.97433211808703,,"[16162425, 16162426, 16162427, 16162428, 16162429, 16162430, 16162431, 16162432]",80,148941,,,false,false,,true,2317
93,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,267.212322236695,0.208145890125828,2.9744719137336,,"[16167506, 16167507, 16167508, 16167509, 16167510, 16167511, 16167512, 16167513]",12,148934,,,false,false,,true,2873
93,2,0,0,4,0,0,0,1,0,0,1,0,0,,,,,,267.212322236695,0.208145890125828,2.9744719137336,8.0,"[16203599, 16203600, 16203601, 16203602, 16203603, 16203604, 16203605, 16203606]",76,148934,,,true,false,,true,2551
77,0,0,0,17,0,0,0,2,0,0,2,0,0,,,,,,259.345681400522,0.205532449946803,2.89558951542702,112.0,"[32474940, 32474941, 32474942, 32474943, 32474944, 32474945, 32474946, 32474947, 32474948]",230,165424,20,,true,false,,false,1180
93,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,264.756771145272,0.206295335063552,2.94802688494044,,"[16602528, 16602529, 16602530, 16602531, 16602532, 16602533, 16602534, 16602535]",16,150270,,,false,false,,true,2635
93,,0,,7,0,0,0,1,0,0,1,0,0,,,,,,264.756771145272,0.206295335063552,2.94802688494044,,"[16615894, 16615895, 16615896, 16615897, 16615898, 16615899, 16615900, 16615901]",60,150270,,,false,false,,true,2226
93,,0,,429,0,1,0,0,0,0,1,0,0,,,,,,264.732107210348,0.206276117218067,2.94775225572915,,"[16686185, 16686186, 16686187, 16686188, 16686189, 16686190, 16686191, 16686192]",3,150284,,,false,false,,true,2937
93,,0,,9,0,0,0,3,0,0,3,0,0,,,,,,264.737391952409,0.206280235026384,2.94781110053832,,"[16750383, 16750384, 16750385, 16750386, 16750387, 16750388, 16750389, 16750390]",222,150281,,,false,false,,true,3079
93,,0,,56,0,1,0,1,0,0,2,0,0,,,,,,264.651100911328,0.206212998070911,2.94685026275527,,"[16764850, 16764851, 16764852, 16764853, 16764854, 16764855, 16764856, 16764857]",73,150330,,,false,false,,true,2711
93,,0,,6,0,0,0,1,0,0,1,0,0,,,,,,264.647580022883,0.206210254636405,2.9468110581912,,"[16937007, 16937010, 16937011, 16937012, 16937013, 16937014, 16937015, 16937016]",12,150332,,,false,false,,true,3142
77,,0,,9,0,0,0,1,0,0,1,0,0,,,,,,259.282286542118,0.205233453052848,2.89137717683277,,"[32553133, 32553134, 32553135, 32553136, 32553137, 32553138, 32553139, 32553140, 32553141]",22,165665,21,,false,false,,true,114
77,1,0,0,2,0,0,0,1,0,0,1,0,0,,,,,,260.195943050331,0.244035998285796,2.8510547116804,61.0,"[32975936, 32975937, 32975938, 32975939, 32975940, 32975941, 32975942, 32975943, 32975944]",11,168008,28,,true,false,,false,76
93,,0,,6,0,0,0,1,0,0,1,0,0,,,,,,264.641534277183,0.206148546652746,2.94592923119892,,"[17078713, 17078714, 17078715, 17078716, 17078717, 17078718, 17078719, 17078720]",21,150377,,,false,false,,true,3571
93,1,0,0,261,0,0,0,11,0,0,11,0,0,,,,,,264.609860700156,0.206123873798996,2.94557664815985,37.0,"[17092664, 17092665, 17092666, 17092667, 17092668, 17092669, 17092670, 17092671]",57,150395,,,true,false,,false,3156
93,,0,,261,0,0,0,11,0,0,11,0,0,,,,,,264.604582507746,0.206119762230881,2.94551789252517,,"[17288486, 17288487, 17288488, 17288489, 17288490, 17288491, 17288492, 17288493]",59,150398,,,false,false,,true,2959
93,1,0,0,4,0,0,0,2,0,0,2,0,0,,,,,,264.558039335629,0.206119762230881,2.94551789252517,8.0,"[17303476, 17303477, 17303478, 17303479, 17303480, 17303481, 17303482, 17303483]",135,150398,,,true,false,,false,3268
77,,0,,107,69,0,0,5,0,0,5,0,0,,,,,,260.295736514831,0.243967748653715,2.85025735622267,,"[33180753, 33180754, 33180755, 33180756, 33180757, 33180758, 33180759, 33180760, 33180761]",108,168055,31,,false,false,,true,105
93,,0,,620,186,18,0,3,0,0,21,0,0,,,,,,264.086928917224,0.205021031189651,2.92981667151663,,"[17551295, 17551296, 17551297, 17551298, 17551299, 17551300, 17551301, 17551302]",88,151204,,,false,false,,true,2918
93,,0,,0,2,0,0,2,0,0,1,0,1,,,,,,263.772613231216,0.204674501518553,2.92486465073287,,"[17782951, 17782952, 17782953, 17782954, 17782955, 17782956, 17782957, 17782958, 17782959, 17782960, 17782961, 17782962, 17782963, 17782964, 17782965, 17782966]",185,151460,,,false,false,,true,5851
93,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,265.1608442264,0.204142109248955,2.91725659346087,,"[17847241, 17847242, 17847243, 17847244, 17847245, 17847246, 17847247, 17847248, 17847249]",13,151855,,,false,false,,true,3523
93,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,265.1608442264,0.204142109248955,2.91725659346087,,"[17847241, 17847242, 17847243, 17847244, 17847245, 17847246, 17847247, 17847248, 17847249]",13,151855,,,false,false,,true,3523
93,9,0,0,925,392,27,1,9,0,0,36,0,1,,,,,,265.479163927961,0.203759695017747,2.91179177073748,104.0,"[17858131, 17858132, 17858133, 17858135, 17858136, 17858137, 17858138, 17858139, 17858140]",413,152140,,,true,false,,true,3364
89,,0,,1,0,0,0,1,0,0,1,0,0,,,,,,272.269980104358,0.225233679942941,3.23773414917977,,"[6400769, 6400766, 6400767, 6400768]",45,106556,,,false,false,,true,892
91,,0,,159,6,5,0,2,0,0,7,0,0,,,,,,272.062262633066,0.224504686535331,3.22725486894539,,"[6609697, 6609699, 6609698, 6609700]",128,106902,,,false,false,,false,649
92,,0,,4,0,0,0,1,0,0,1,0,0,,,,,,272.057172790541,0.224500486417721,3.22719449225473,,"[6643128, 6643126, 6643127, 6643125]",52,106904,,,false,false,,true,701
77,1,2,0,5408,0,25,0,275,0,0,301,0,0,,,,,,256.256185908135,0.240115724066038,2.80525443482029,42.0,"[33679667, 33679668, 33679669, 33679670, 33679671, 33679672, 33679673, 33679674, 33679675]",113,170751,30,,true,false,,true,96
93,7,0,3,2,0,0,0,1,0,0,1,0,0,,,,,,265.181799621978,0.204158242395105,2.9174871413236,77.0,"[17996146, 17996147, 17996148, 17996149, 17996150, 17996151, 17996152, 17996153, 17996154]",16,151843,,,true,false,,true,3456
93,2,0,0,1,0,0,0,2,0,0,1,1,0,,,,,,265.180053212508,0.204156897868865,2.91746792760992,20.0,"[18024796, 18024797, 18024798, 18024799, 18024800, 18024801, 18024802, 18024803, 18024804]",24,151844,,,true,false,,false,3247
93,8,0,2,2,0,0,0,1,0,0,1,0,0,,,,,,265.151465272611,0.204104475155218,2.91671879012134,25.0,"[18079853, 18079854, 18079855, 18079856, 18079857, 18079858, 18079859, 18079860, 18079861]",29,151883,,,true,false,,true,2876
93,,0,,4862,0,41,0,143,0,0,184,0,0,,,,,,265.289402449975,0.203181427906641,2.903528147182,,"[18203355, 18203356, 18203357, 18203358, 18203359, 18203360, 18203361, 18203362, 18203363]",2672,152573,,,false,false,,true,3891
93,0,0,0,8,0,0,0,2,0,0,2,0,0,,,,,,265.178847202781,0.203720862987862,2.91123684850397,13.0,"[18207450, 18207451, 18207452, 18207453, 18207454, 18207455, 18207456, 18207457, 18207458]",12,152169,,,true,false,,true,4106
77,,0,,1550,253,0,41,1,0,0,42,0,0,,,,,,256.539105026274,0.241534509979499,2.82183000683366,,"[34225891, 34225892, 34225893, 34225894, 34225895, 34225896, 34225897, 34225898, 34225899]",675,169748,16,,false,false,,true,67
77,0,0,0,6,0,0,0,1,0,0,1,0,0,,,,,,256.547864506627,0.241531664212077,2.82179675994109,49.0,"[34518797, 34518798, 34518799, 34518800, 34518801, 34518802, 34518803, 34518804, 34518805]",79,169750,16,,true,false,,true,160
93,,0,,82,103,2,0,1,0,0,3,0,0,,,,,,272.933034044145,0.224466891133558,3.22671156004489,,"[6816069, 6816067, 6816066, 6816068]",117,106920,,,false,false,,true,748
93,,0,,50,3,0,0,2,0,0,2,0,0,,,,,,272.914328469884,0.224466891133558,3.22671156004489,,"[6821211, 6821210, 6821209, 6821208]",46,106920,,,false,false,,true,575
93,,0,,1317,504,43,0,5,0,0,48,0,0,,,,,,274.505628795734,0.222189305288105,3.19397126351652,,"[6884826, 6884828, 6884825, 6884827]",630,108016,,,false,false,,true,630
93,,0,,113,0,1,0,5,0,0,6,0,0,,,,,,274.272024272024,0.222000222000222,3.19125319125319,,"[6896243, 6896244, 6896246, 6896245]",106,108108,,,false,false,,true,716
94,,0,,147,10,4,0,2,0,0,6,0,0,,,,,,273.855243722304,0.221565731166913,3.2403988183161,,"[6926936, 6926935, 6926934, 6926933]",59,108320,,,false,false,,true,994
77,0,0,0,0,2,0,0,1,0,0,1,0,0,,,,,,256.646397511136,0.241580051379952,2.82236206368286,16.0,"[35108385, 35108387, 35108390, 35108392, 35108394, 35108396, 35108398, 35108400, 35108402]",8,169716,,,true,false,,true,161
78,,0,,0,3,0,0,1,0,0,1,0,0,,,,,,256.884841273114,0.241521704554157,2.82168040198637,,"[35543006, 35543007, 35543008, 35543009, 35543010, 35543011, 35543012, 35543013, 35543014]",2,169757,,,false,false,,true,72
93,,0,,4,0,0,0,2,0,0,2,0,0,,,,,,273.893817564137,0.221559594915207,3.24030907563491,,"[7126585, 7126587, 7126586, 7126584]",125,108323,,,false,false,,true,875
93,,0,,6,0,0,0,2,0,0,2,0,0,,,,,,274.178811064246,0.221506428301138,3.22107264487905,,"[7296044, 7296043, 7296045, 7296042]",25,108349,,,false,false,,true,671
85,,0,,1,0,0,0,1,0,0,1,0,0,,,,,,246.129562359453,0.194603009859886,2.0217090468777,,"[3667496, 3667494, 3667495]",24,92496,,,false,false,,true,702
87,1,0,0,2,0,0,0,1,0,0,1,0,0,,,,,,247.248241032503,0.194241809470367,2.01795657616437,10.0,"[3779233, 3779234, 3779235]",3,92668,,,true,false,,false,1655
76,0,0,0,15,0,0,0,1,0,0,1,0,0,,,,,,302.141733173779,0.725532135420102,6.18115689396866,100.0,"[60781478, 60781479, 60781480, 60781481, 60781482, 60781483, 60781484, 60781485, 60781486, 60781487, 60781488]",40,106129,0,,true,false,,true,648
85,,0,,83,34,3,0,2,0,0,5,0,0,,,,,,249.585639678519,0.187634862557463,2.02228685200821,,"[4219410, 4219409, 4219408]",42,95931,,,false,false,,true,0
93,,0,,61,39,4,0,1,0,0,5,0,0,,,,,,271.67237349856,0.217403119734768,3.16140369947642,,"[7705320, 7705323, 7705321, 7705322]",26,110394,,,false,false,,true,700
93,,0,,79,0,0,0,5,0,0,5,0,0,,,,,,271.655148051195,0.217389335241529,3.16120324997056,,"[7705386, 7705384, 7705385, 7705383]",38,110401,,,false,false,,true,682
93,11,0,0,78,63,3,0,1,0,0,4,0,0,,,,,,271.763054209501,0.217381459173045,3.16108871880802,10.0,"[7763255, 7763256, 7763258, 7763257]",102,110405,,,true,false,,false,736
93,,0,,78,63,3,0,1,0,0,4,0,0,,,,,,273.17335243553,0.214899713467049,3.13395415472779,,"[7763478, 7763479, 7763476, 7763477]",103,111680,,,false,false,,true,721
94,0,0,0,1,0,0,0,1,0,0,1,0,0,,,,,,273.359716352697,0.214884320607406,3.13372967552468,7.0,"[7852132, 7852131, 7852130, 7852129]",87,111688,,,true,false,,true,929
95,0,0,0,8,0,0,0,2,0,0,2,0,0,,,,,,273.434496078975,0.214605706723418,3.1475503652768,5.0,"[7876579, 7876578, 7876577, 7876580]",34,111833,,,true,false,,true,723
93,,0,,0,22,0,0,1,0,0,1,0,0,,,,,,265.042066064409,0.232742569477967,3.05151368871112,,"[8382345, 8382344, 8382343, 8382346]",3,116008,,,false,false,,true,1177
94,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,265.677489196086,0.23197271313567,3.05001159863566,,"[8711371, 8711369, 8711370, 8711368]",156,116393,,,false,false,,true,1112
94,,0,,442,212,2,0,22,0,0,24,0,0,,,,,,267.314817202637,0.232096345771978,3.05163713885379,,"[8846526, 8846528, 8846527, 8846525]",325,116331,,,false,false,,true,1027
94,,0,,16,0,0,0,1,0,0,1,0,0,,,,,,267.310221519259,0.232092355565489,3.05158467502772,,"[8895687, 8895684, 8895686, 8895685]",50,116333,,,false,false,,true,1068
94,,0,,224,0,2,0,6,0,0,8,0,0,,,,,,267.004962821768,0.231827314409356,3.04809987464153,,"[8996367, 8996365, 8996364, 8996366]",105,116466,,,false,false,,true,784
95,,0,,8,0,0,0,4,0,0,4,0,0,,,,,,266.244354707896,0.230507201215712,3.03074283079918,,"[9200629, 9200630, 9200628, 9200627]",76,117133,,,false,false,,true,1194
93,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,268.04404895844,0.230131942313593,3.2218471923903,,"[9364027, 9364024, 9364026, 9364025]",3,117324,,,false,false,,true,1457
90,2,0,0,86,107,4,0,4,0,0,8,0,0,,,,,,268.537668678375,0.237336407404896,3.2464230012884,7.0,"[9657887, 9657889, 9657888, 9657886]",58,117976,,,true,false,,false,1436
92,,0,,319,28,0,0,9,0,0,9,0,0,,,,,,268.940483644425,0.236914693787758,3.24065456145398,,"[9861223, 9861224, 9861222, 9861221]",159,118186,,,false,false,,true,1459
92,,0,,24,0,0,0,2,0,0,2,0,0,,,,,,271.920042259544,0.23477524462742,3.30362308511441,,"[9881148, 9881150, 9881147, 9881149]",16,119263,,,false,false,,true,1506
91,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,272.356121892945,0.234731944502662,3.30301379050174,,"[9903717, 9903718, 9903716, 9903715]",52,119285,,,false,false,,true,1639
92,,0,,147,0,5,0,1,0,0,6,0,0,,,,,,271.930190457917,0.233588333931208,3.30360643702709,,"[10167218, 10167219, 10167217, 10167216]",44,119869,,,false,false,,true,1365
92,,0,,2,59,1,0,4,0,0,5,0,0,,,,,,272.119852186752,0.233564951910645,3.30327574845055,,"[10176704, 10176703, 10176702, 10176701]",111,119881,,,false,false,,true,1512
92,,0,,4,0,0,0,1,0,0,1,0,0,,,,,,272.33371703118,0.233555210783578,3.30313798108203,,"[10236586, 10236585, 10236587, 10236584]",133,119886,,,false,false,,true,1232
20,,0,,70,0,0,0,11,0,0,10,0,1,,,,,,1153.69186410931,131.25235050771,188.416698006769,,"[18486964, 18486965, 18486966, 18486967, 18486968, 18486969, 18486970, 18486971]",108,7977,,,false,false,,true,951
20,,0,,0,1,0,0,1,0,0,1,0,0,,,,,,912.297426120114,91.8334922148078,160.788052113124,,"[181492, 181489, 181493, 181490, 181494, 181491]",34,3147,,,false,false,,true,396
20,,0,,0,0,1,0,0,0,0,0,0,1,,,,,,912.297426120114,91.8334922148078,160.788052113124,,"[182985, 182981, 182983, 182984, 182982, 182986]",0,3147,,,false,false,,true,383
20,,0,,3,0,0,0,3,0,0,3,0,0,,,,,,916.032953105196,93.1558935361217,161.91381495564,,"[189740, 189744, 189742, 189741, 189745, 189743]",151,3156,,,false,false,,true,426
21,,0,,295,55,0,0,2,0,0,2,0,0,,,,,,938.324639459957,94.8143602332004,162.319729978521,,"[215947, 215948, 215949, 215945, 215946, 215950]",8,3259,,,false,false,,true,388
21,,0,,0,2,0,0,1,0,0,1,0,0,,,,,,936.313533374158,94.6111451316595,161.971830985915,,"[216831, 216829, 216830, 216828, 216827, 216826]",38,3266,,,false,false,,true,157
21,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,934.025656689065,94.3799633475871,161.576053756872,,"[217618, 217622, 217619, 217620, 217621, 217623]",29,3274,,,false,false,,true,349
20,,0,,1,20,0,0,2,0,0,2,0,0,,,,,,1155.4274254199,131.361243419403,188.769115066433,,"[18934519, 18934520, 18934521, 18934522, 18934523, 18934524, 18934525, 18934526]",93,7978,,,false,false,,true,962
20,,0,,160,0,1,1,1,0,0,3,0,0,,,,,,1172.74576271186,131.661016949153,191.322033898305,,"[10923709, 10923708, 10923711, 10923712, 10923710, 10923707, 10923705, 10923703, 10923702, 10923704, 10923706]",203,7375,,,false,false,,true,1989
20,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1172.74576271186,131.661016949153,191.322033898305,,"[10969631, 10969630, 10969634, 10969633, 10969632, 10969629, 10969624, 10969627, 10969625, 10969626, 10969628]",94,7375,,,false,false,,true,1957
20,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1160.81587345636,130.28999583738,190.50922714028,,"[19434431, 19434432, 19434433, 19434434, 19434435, 19434436, 19434437, 19434438, 19434439, 19434440]",57,7207,,,false,false,,true,798
23,1,0,0,1,0,0,0,1,0,0,1,0,0,,,,,,1139.11905800262,127.198720744294,187.527256868731,14.0,"[4351060, 4351058, 4351057, 4351059, 4351056, 4351064, 4351063, 4351062, 4351061]",89,6879,,,true,false,,true,578
23,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,1138.95348837209,127.18023255814,187.5,,"[4372126, 4372128, 4372129, 4372127, 4372131, 4372130, 4372123, 4372124, 4372125]",189,6880,,,false,false,,true,1976
21,,0,,791,427,2,0,17,0,0,19,0,0,,,,,,1008.06933652122,112.37298266587,182.904961147639,,"[229394, 229391, 229395, 229392, 229393, 229390]",530,3346,,,false,false,,true,399
21,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,996.490201813396,110.558642878035,180.169640245686,,"[244181, 244180, 244178, 244182, 244177, 244179]",175,3419,,,false,false,,true,453
21,,0,,5,19,0,0,2,0,0,2,0,0,,,,,,1002.33918128655,111.111111111111,180.701754385965,,"[252959, 252956, 252955, 252957, 252954, 252958]",22,3420,,,false,false,,true,445
21,,0,,7,0,0,0,3,0,0,3,0,0,,,,,,1001.45687645688,111.013986013986,180.652680652681,,"[257763, 257760, 257759, 257758, 257762, 257761]",257,3432,,,false,false,,true,407
23,,0,,2,19,0,0,2,0,0,2,0,0,,,,,,1141.94299011053,127.545084351367,187.899941826643,,"[4406692, 4406693, 4406691, 4406690, 4406689, 4406686, 4406687, 4406685, 4406688]",2,6876,,,false,false,,true,598
23,,0,,6,0,0,0,1,0,0,1,0,0,,,,,,1141.94299011053,127.545084351367,187.899941826643,,"[4408879, 4408880, 4408881, 4408873, 4408874, 4408875, 4408878, 4408877, 4408876]",140,6876,,,false,false,,true,578
23,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1141.94299011053,127.545084351367,187.899941826643,,"[4418986, 4418978, 4418980, 4418983, 4418982, 4418984, 4418985, 4418981, 4418979]",34,6876,,,false,false,,true,618
23,,0,,0,4,0,0,1,0,0,1,0,0,,,,,,1142.37929028505,127.690517742874,188.04537521815,,"[4419006, 4419003, 4419008, 4419010, 4419009, 4419007, 4419004, 4419002, 4419005]",9,6876,,,false,false,,true,611
23,,0,,27,0,0,0,2,0,0,2,0,0,,,,,,1140.55466821548,127.486568897924,187.745026862204,,"[4419934, 4419935, 4419930, 4419936, 4419933, 4419932, 4419931, 4419938, 4419937]",77,6887,,,false,false,,true,551
21,,0,,2,6,0,0,2,0,0,2,0,0,,,,,,1007.52314814815,111.400462962963,184.027777777778,,"[271580, 271576, 271577, 271578, 271581, 271579]",34,3456,,,false,false,,true,381
21,,0,,34,28,0,0,6,0,0,5,0,1,,,,,,1005.21134916039,111.464968152866,181.239143022583,,"[275650, 275652, 275647, 275648, 275651, 275649]",260,3454,,,false,false,,true,422
21,,0,,2,29,0,0,2,0,0,2,0,0,,,,,,1040.22346368715,117.31843575419,187.988826815642,,"[316032, 316036, 316033, 316035, 316031, 316034]",88,3580,,,false,false,,true,428
20,0,0,0,2,0,0,0,1,0,0,1,0,0,,,,,,1174.19005015589,131.896434865121,191.676833401112,22.0,"[11254491, 11254492, 11254493, 11254494, 11254495, 11254496, 11254497, 11254498, 11254499, 11254500, 11254501]",204,7377,,,true,false,,false,2173
20,,0,,20,0,0,0,1,0,0,1,0,0,,,,,,1175.78548212351,132.313109425785,192.307692307692,,"[11667243, 11667244, 11667245, 11667246, 11667247, 11667248, 11667249, 11667250, 11667251, 11667252, 11667253]",237,7384,,,false,false,,true,1914
20,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,1049.61411245865,119.073869900772,190.738699007718,,"[343495, 343496, 343491, 343494, 343492, 343493]",190,3628,,,false,false,,true,418
20,,0,,0,1,0,0,1,0,0,1,0,0,,,,,,1060.79779917469,119.119669876204,191.196698762036,,"[343603, 343602, 343601, 343600, 343599, 343598]",3,3635,,,false,false,,true,412
20,,0,,71,0,0,0,2,0,0,2,0,0,,,,,,1056.84613282318,118.61164252528,191.03580213173,,"[365167, 365166, 365162, 365163, 365165, 365164]",139,3659,,,false,false,,true,386
19,,0,,47,0,0,0,4,0,0,4,0,0,,,,,,1036.21314019659,115.882048629074,185.980341438179,,"[395281, 395277, 395278, 395282, 395280, 395279]",186,3866,,,false,false,,true,409
19,,0,,2,4,0,0,2,0,0,2,0,0,,,,,,1036.98913605794,116.140713916192,186.239006725297,,"[404478, 404477, 404474, 404473, 404476, 404475]",30,3866,,,false,false,,true,385
19,,0,,2,8,0,0,2,0,0,2,0,0,,,,,,1038.28246249353,116.399379203311,186.497672012416,,"[415911, 415909, 415908, 415907, 415910, 415912]",40,3866,,,false,false,,true,371
19,,0,,46,50,0,0,2,0,0,2,0,0,,,,,,1042.64063704084,117.13331620858,188.800410994092,,"[442294, 442295, 442293, 442290, 442292, 442291]",43,3893,,,false,false,,true,374
19,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1042.64063704084,117.13331620858,188.800410994092,,"[442556, 442554, 442553, 442552, 442551, 442555]",113,3893,,,false,false,,true,353
19,,0,,0,2,0,0,1,0,0,1,0,0,,,,,,1067.91687785099,118.601115053218,190.319310694374,,"[457872, 457870, 457868, 457869, 457867, 457871]",1,3946,,,false,false,,true,359
23,1,0,0,2,2,0,0,2,0,0,2,0,0,,,,,,1125.90361445783,127.710843373494,182.289156626506,23.0,"[28349078, 28349079, 28349080, 28349081, 28349082, 28349083, 28349084, 28349085]",30,8300,,,true,false,,true,48
23,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,1131.48303896832,127.698345948977,186.571348472105,,"[4546249, 4546253, 4546252, 4546250, 4546246, 4546247, 4546251, 4546245, 4546248]",8,7134,,,false,false,,true,869
23,,0,,0,6,1,0,0,0,0,1,0,0,,,,,,1132.32408186151,127.698345948977,186.571348472105,,"[4547352, 4547349, 4547350, 4547351, 4547347, 4547346, 4547345, 4547344, 4547348]",0,7134,,,false,false,,true,938
19,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,1158.73015873016,131.733533308336,188.601424821897,,"[20743380, 20743381, 20743382, 20743383, 20743384, 20743385, 20743386, 20743387, 20743388]",26,8001,,,false,false,,true,904
19,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,1158.73015873016,131.733533308336,188.601424821897,,"[20743380, 20743381, 20743382, 20743383, 20743384, 20743385, 20743386, 20743387, 20743388]",26,8001,,,false,false,,true,904
19,,0,,4,2,0,0,2,0,0,2,0,0,,,,,,1159.60504936883,131.733533308336,188.226471691039,,"[20749368, 20749369, 20749370, 20749371, 20749372, 20749373, 20749374, 20749375, 20749376]",50,8001,,,false,false,,true,946
19,,0,,46,5,1,0,4,0,0,6,0,0,,,,,,1161.54038509627,132.033008252063,188.67216804201,,"[20861606, 20861607, 20861608, 20861609, 20861610, 20861611, 20861612, 20861613, 20861614]",295,7998,,,false,false,,true,1040
19,0,0,0,13,0,0,0,1,0,0,1,0,0,,,,,,1161.47981502312,131.983502062242,188.601424821897,94.0,"[20867745, 20867746, 20867747, 20867748, 20867749, 20867750, 20867751, 20867752, 20867753]",44,8001,,,true,false,,true,895
19,0,0,0,50,0,0,0,6,0,0,6,0,0,,,,,,1161.47981502312,131.983502062242,188.601424821897,5.0,"[20880836, 20880837, 20880838, 20880839, 20880840, 20880841, 20880842, 20880843, 20880844]",400,8001,,,true,false,,true,1012
20,,0,,25,0,0,0,1,0,0,1,0,0,,,,,,1163.51097178683,132.288401253918,188.965517241379,,"[21041754, 21041755, 21041756, 21041757, 21041758, 21041759, 21041760, 21041761, 21041762]",33,7975,,,false,false,,true,1173
20,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,1154.10447761194,131.218905472637,187.437810945274,,"[21108211, 21108212, 21108213, 21108214, 21108215, 21108216, 21108217, 21108218, 21108219]",37,8040,,,false,false,,true,1217
20,,0,,2,4,0,0,2,0,0,2,0,0,,,,,,1177.11577522004,132.566012186865,192.552471225457,,"[12777027, 12777028, 12777029, 12777030, 12777031, 12777032, 12777033, 12777034, 12777035, 12777036, 12777037]",49,7385,,,false,false,,true,1291
20,,0,,33,0,0,0,1,0,0,1,0,0,,,,,,1062.51538272213,119.369923701698,186.315530396259,,"[492736, 492734, 492735, 492733, 492731, 492732]",19,4063,,,false,false,,true,368
20,,0,,15,0,0,0,3,0,0,3,0,0,,,,,,1085.84195672625,124.412041392286,191.67450611477,,"[525333, 525331, 525329, 525330, 525328, 525332]",195,4252,,,false,false,,true,358
20,,0,,17,0,0,0,1,0,0,1,0,0,,,,,,1081.77132146204,123.945641986879,190.95595126523,,"[525662, 525661, 525660, 525659, 525658, 525657]",50,4268,,,false,false,,true,515
20,,0,,136,0,0,0,2,0,0,2,0,0,,,,,,1080.73522568637,124.011167985109,197.068403908795,,"[528480, 528478, 528475, 528476, 528479, 528477]",46,4298,,,false,false,,true,370
20,,0,,23,0,0,0,3,0,0,3,0,0,,,,,,1100.18948365703,126.243486499289,200.615821885362,,"[529612, 529611, 529607, 529609, 529610, 529608]",264,4222,,,false,false,,true,373
20,,0,,22,0,0,0,3,0,0,3,0,0,,,,,,1144.96495758023,130.087298659781,186.032214435018,,"[21362158, 21362160, 21362162, 21362164, 21362166, 21362167, 21362168, 21362169, 21362170]",159,8133,,,false,false,,true,1238
20,,0,,14,0,0,0,4,0,0,4,0,0,,,,,,1145.10575504181,130.103295622233,186.055090998524,,"[21516208, 21516209, 21516210, 21516211, 21516212, 21516213, 21516214, 21516215, 21516216]",138,8132,,,false,false,,true,2093
20,,0,,50,0,0,0,2,0,0,2,0,0,,,,,,1145.38745387454,130.135301353014,186.10086100861,,"[21524408, 21524409, 21524410, 21524411, 21524412, 21524413, 21524414, 21524415, 21524416]",104,8130,,,false,false,,true,1312
20,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1146.23338257016,130.231413096997,186.238306253077,,"[21552249, 21552250, 21552251, 21552252, 21552253, 21552254, 21552255, 21552256, 21552257]",45,8124,,,false,false,,true,1296
20,,0,,47,55,0,0,4,0,0,4,0,0,,,,,,1099.27075982122,126.087979298988,199.95295224653,,"[547723, 547725, 547722, 547724, 547721, 547726]",284,4251,,,false,false,,true,536
19,,0,,9,0,0,0,2,0,0,2,0,0,,,,,,1129.5871559633,129.128440366972,203.440366972477,,"[570520, 570518, 570517, 570519, 570522, 570521]",226,4360,,,false,false,,true,428
19,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,1131.79005271602,129.498051799221,203.758881503553,,"[592434, 592433, 592435, 592430, 592432, 592429, 592431]",3,4363,,,false,false,,true,514
